superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
cholesterol metabolic process	GO:0008203	biological_process	2755361	24072	418142	0		20101229	15	3CRH_B	3CRH_B	PDB	3CRH_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755447	24072	418143	0		20101229	15	3CRI_A	3CRI_A	PDB	3CRI_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755447	24072	418143	0		20101229	15	3CRI_A	3CRI_A	PDB	3CRI_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755533	24072	418144	0		20101229	15	3CRI_B	3CRI_B	PDB	3CRI_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2755533	24072	418144	0		20101229	15	3CRI_B	3CRI_B	PDB	3CRI_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2764259	5660	418864	0		20160507	307	3D4J_A	3D4J_A	PDB	3D4J_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2764260	5660	418864	0		20160423	307	3D4J_A	3D4J_A	PDB	3D4J_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2764261	5660	418864	0		20090707	307	3D4J_A	3D4J_A	PDB	3D4J_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2764262	5660	418864	0		20160309	230	3D4J_A	3D4J_A	PDB	3D4J_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2764264	6734	418864	0		20160507	307	3D4J_A	3D4J_A	PDB	3D4J_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2764289	5660	418865	0		20160507	307	3D4J_B	3D4J_B	PDB	3D4J_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2764290	5660	418865	0		20160423	307	3D4J_B	3D4J_B	PDB	3D4J_B	Homo	sapiens	9606	human
