superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
cholesterol transport	GO:0030301	biological_process	1482488	9296	300222	0		20090511	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482488	9296	300222	0		20090511	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482506	17287	300222	0		20080402	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482507	17287	300222	0		20080103	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482537	22421	300222	0		20080212	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482566	35678	300222	0		20140509	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482566	35678	300222	0		20140509	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489879	9296	300222	0		20140417	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489879	9296	300222	0		20140417	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489880	9296	300222	0		20090511	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489880	9296	300222	0		20090511	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489899	17287	300222	0		20160507	68	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489900	17287	300222	0		20080402	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489901	17287	300222	0		20080103	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489940	22421	300222	0		20080212	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
